title,author,genre_1,genre_2,brank,rate,count,isbn
비주얼 수학,Newton Press,"과학, ","교양과학, 교양수학/수학이야기, ",253,10.0,12.0,9791168012066
통계학: with R,김태수,"과학, 과학, 대학교재, ","수학, 통계, 대학교재, 수학, 자연과학, 수학, ",254,10.0,1.0,9791158083298
지구의 짧은 역사,앤드루 H. 놀,"과학, ","교양과학, 과학이야기, ",255,9.49,38.0,9791130641423
수학비타민 플러스 UP,박경미,"과학, ","교양과학, 교양수학/수학이야기, ",256,10.0,24.0,9788934988397
Understanding Analysis 해석학 첫걸음,스티븐 애벗,"과학, 과학, 대학교재, ","수학, 해석학, 대학교재, 수학, 자연과학, 수학, ",257,10.0,15.0,9791156645542
"음식의 영혼, 발효의 모든 것",샌더 엘릭스 카츠,"과학, 기술/공학, ","교양과학, 과학이야기, 생활과학, 식품학, ",258,10.0,1.0,9788967359003
"매스매틱스 2: 유휘, 히파티아 편",이상엽,"과학, ","교양과학, 교양수학/수학이야기, ",259,9.62,9.0,9791165215613
작은 것들이 만든 거대한 세계,멀린 셀드레이크,"과학, ","생물학, 미생물학, ",260,9.53,22.0,9791187147725
"전략가, 잡초",이나가키 히데히로,"과학, ","교양과학, 교양식물, ",261,9.71,26.0,9791190357593
잠 못들 정도로 재미있는 이야기: 병리학,시가 미쓰구,"과학, 기술/공학, ","교양과학, 교양생물, 의학, 기초의학, ",262,10.0,5.0,9788931589634
캠벨 생명과학 포커스,Urry 외,"과학, 과학, 대학교재, ","생물학, 생물과학, 대학교재, 생명과학, 자연과학, 생명과학, ",263,10.0,7.0,9788968241154
수리통계학 개론,Rovert V. Hogg,"과학, 과학, 대학교재, ","수학, 통계, 대학교재, 수학, 자연과학, 수학, ",264,10.0,2.0,9789813137271
"매스매틱스 1: 피타고라스, 유클리드 편",이상엽,"과학, ","교양과학, 교양수학/수학이야기, ",265,9.48,20.0,9791165213732
부분과 전체,베르너 하이젠베르크,"과학, ","교양과학, 교양물리, ",40,10.0,2.0,9791187295686
"다시, 수학이 필요한 순간",김민형,"과학, ","교양과학, 교양수학/수학이야기, ",267,9.44,73.0,9791189995997
김상욱의 과학공부,김상욱,"과학, ","교양과학, 과학이야기, ",268,9.27,95.0,9788962621488
오늘도 약을 먹었습니다,박한슬,"과학, 기술/공학, ","교양과학, 과학이야기, 의학, 약학, ",269,9.68,30.0,9791189799229
운명의 과학,한나 크리츨로우,"과학, ","교양과학, 뇌과학, ",270,9.15,105.0,9791135462252
생물과 무생물 사이,후쿠오카 신이치,"과학, ","교양과학, 교양생물, ",271,9.16,113.0,9788956602189
나무도감,이광만 외,"과학, ","도감, 식물도감, ",272,9.4,13.0,9791196425425
나무 해설 도감,윤주복,"과학, ","도감, 식물도감, ",273,9.81,15.0,9788972215967
기본 천문학,Hannu Karttunen 외,"과학, 과학, 대학교재, ","천문학, 이론천문학, 대학교재, 천문학, 자연과학, 천문학, ",274,10.0,7.0,9791162262146
최무영 교수의 물리학 강의,최무영,"과학, 과학, ","교양과학, 교양물리, 물리학, 물리학일반, ",276,9.81,29.0,9788979661583
천문학 사전,전영범,"과학, ","천문학, 교양천문학, ",277,9.8,69.0,9788955883558
한국의 들꽃,김진석 외,"과학, ","도감, 식물도감, ",278,9.76,11.0,9788971999066
스케일,제프리 웨스트,"과학, ","교양과학, 과학이야기, ",279,9.38,113.0,9788934981763
"통계학, 빅데이터를 잡다",조재근,"과학, ","수학, 통계, ",280,9.86,52.0,9788987527598
"생명과학, 신에게 도전하다",송기원,"과학, ","교양과학, 교양생명과학, ",281,9.83,20.0,9788962621778
랩 걸,호프 자런,"과학, 시/에세이, 과학, ","교양과학, 교양식물, 인물/자전적에세이, 과학자, 교양과학, 과학자, ",282,9.45,360.0,9791159920967
이일하 교수의 생물학 산책,이일하,"과학, 과학, ","교양과학, 교양생물, 교양과학, 교양생명과학, ",283,9.13,16.0,9788958202837
일렉트릭 유니버스,데이비드 보더니스,"과학, 기술/공학, ","교양과학, 발견/발명, 공학일반, 기술공학일반, ",284,9.29,21.0,9791185628066
과학혁명의 구조,토머스 S. 쿤,"과학, ","과학이론, 과학이론일반, ",285,9.42,71.0,9788972915546
진화심리학,데이비드 버스,"과학, 과학, 과학, 대학교재, ","과학이론, 과학이론일반, 교양과학, 교양유전, 대학교재, 생명과학, 자연과학, 생명과학, ",286,9.57,71.0,9788901147093
물은 답을 알고 있다,에모토 마사루,"과학, ","교양과학, 과학이야기, ",287,8.42,62.0,9788984054356
숨겨진 우주,리사 랜들,"과학, ","교양과학, 교양우주, ",288,10.0,7.0,9788983712141
평행우주,미치오 카쿠,"과학, ","교양과학, 교양우주, ",289,9.42,37.0,9788934921073
시냅스와 자아,조지프 르두,"과학, 기술/공학, ","교양과학, 뇌과학, 의학, 내과, ",290,10.0,8.0,9788990247230
엘러건트 유니버스,브라이언 그린,"과학, ","교양과학, 교양물리, ",291,9.48,91.0,9788988907283
인류의 진화,이상희,"과학, ","교양과학, 교양유전, ",292,0.0,,9788962625684
허리케인 도마뱀과 플라스틱 오징어,소어 핸슨,"과학, 과학, ","교양과학, 교양생물, 지구과학, 기상학/기후학, ",293,10.0,1.0,9791168126473
수학은 어떻게 세상을 디자인하는가,마이클 슈나이더,"과학, 과학, 대학교재, ","교양과학, 교양수학/수학이야기, 대학교재, 수학, 자연과학, 수학, ",294,0.0,,9791160735451
르네상스의 두 사람,박은정,"과학, 과학, 청소년, ","교양과학, 과학이야기, 청소년 교양과학, 청소년 과학/컴퓨터, ",295,10.0,1.0,9791188569465
고양이와 물리학,블라트코 베드럴,"과학, ","교양과학, 교양물리, ",296,9.79,11.0,9788925576534
위기에서 살아남는 현명한 방법 자연기반해법,이우균 외,"과학, ","지구과학, 기상학/기후학, ",297,10.0,4.0,9791197643347
전의찬의 탄소중립 특강,전의찬,"과학, ","지구과학, 기상학/기후학, ",298,0.0,,9788994242866
날개 위의 세계,스콧 와이덴솔,"과학, ","교양과학, 교양동물, ",299,10.0,2.0,9788932923345
"20세기, 그너머의 과학사",존 에이거,"과학, ","교양과학, 과학이야기, ",300,0.0,,9788964621899
수학사 강의,이언 스튜어트,"과학, ","수학, 수학일반, ",201,9.71,20.0,9791185435602
생명의 수학,이언 스튜어트,"과학, ","교양과학, 교양수학/수학이야기, ",203,9.83,18.0,9788983717412
미적분으로 바라본 하루,오스카 E. 페르난데스,"과학, 과학, 대학교재, ","수학, 미분적분학, 대학교재, 수학, 자연과학, 수학, ",204,9.42,70.0,9788965400912
우발과 패턴,마크 뷰캐넌,"과학, ","교양과학, 교양물리, ",205,9.8,23.0,9788952771902
선태식물 관찰도감,국립생물자원관,"과학, ","도감, 식물도감, ",206,10.0,10.0,9788994242293
주머니 속 곤충 도감,손상봉,"과학, ","도감, 동물/곤충/어류도감, ",207,9.5,5.0,9788989370857
해석개론,김성기 외,"과학, 과학, 대학교재, ","수학, 해석학, 대학교재, 수학, 자연과학, 수학, ",208,9.7,15.0,9788952112415
뇌 생각의 출현,박문호,"과학, 인문, ","교양과학, 뇌과학, 인문학일반, 인문교양, ",209,9.14,27.0,9788958622598
리만 가설,존 더비셔,"과학, ","교양과학, 교양수학/수학이야기, ",210,9.73,19.0,9788988907887
파인만 씨 농담도 잘하시네 2,리처드 파인만,"과학, 시/에세이, ","교양과학, 과학자, 인물/자전적에세이, 과학자, ",211,9.73,36.0,9788983710451
곽재식과 힘의 용사들,곽재식,"과학, ","교양과학, 과학이야기, ",212,10.0,1.0,9791156335429
잠 못들 정도로 재미있는 이야기: 내장 지방,구리하라 다케시,"과학, 건강, ","교양과학, 교양생물, 건강식사, 식생활과건강, ",213,0.0,,9788931558272
작물보다 귀한 유산이 어디 있겠는가,한상기,"과학, 시/에세이, 과학, ","교양과학, 과학자, 인물/자전적에세이, 과학자, 생물학, 식물학, ",214,0.0,,9788920046834
마린 걸스,장수진 외,"과학, ","교양과학, 교양동물, ",215,0.0,,9791190254250
쉬운 곤충책,한영식,"과학, ","교양과학, 교양곤충, ",216,10.0,7.0,9791193003046
모래 군의 열두 달,알도 레오폴드,"과학, ","교양과학, 교양자연, ",217,0.0,,9791197941429
한국 파충류 생태 도감,이정현 외,"과학, ","도감, 동물/곤충/어류도감, ",218,10.0,1.0,9791164500550
별 너머에 존재하는 것들,아메데오 발비,"과학, ","교양과학, 교양우주, ",219,10.0,4.0,9791197617065
통계의 거짓말,게르트 보스바흐 외,"과학, ","수학, 통계, ",220,10.0,1.0,9788959797776
혼돈의 물리학,유상균,"과학, 과학, 청소년, ","교양과학, 과학이야기, 청소년 교양과학, 청소년 과학/컴퓨터, ",221,10.0,1.0,9791188569441
통계가 빨라지는 수학력,나가노 히로유키,"과학, ","수학, 수학일반, ",222,0.0,,9788963222073
꽃 책,윤주복,"과학, ","도감, 식물도감, ",223,10.0,6.0,9791198171818
"역사를 품은 수학, 수학을 품은 역사",김민형,"과학, ","교양과학, 교양수학/수학이야기, ",224,9.5,45.0,9788950998189
친절한 공학수학,노태완,"과학, 과학, 대학교재, ","수학, 공업수학/대학수학, 대학교재, 수학, 자연과학, 수학, ",225,0.0,,9791191791150
모든 것에 화학이 있다,케이트 비버도프,"과학, ","교양과학, 교양화학, ",226,10.0,7.0,9791192776361
왜곡하는 뇌,다이애나 도이치,"과학, ","교양과학, 뇌과학, ",227,10.0,10.0,9791185415536
맥스웰의 전자기학 1,제임스 클러크 맥스웰,"과학, 기술/공학, 과학, 과학, 대학교재, ","물리학, 물리학일반, 전기/전자, 전기전자공학, 물리학, 전자기학/전기자기학, 대학교재, 물리학, 자연과학, 물리학, ",228,0.0,,9788957338414
레닌저 생화학(하),David L. Nelson 외,"과학, 과학, 대학교재, ","생물학, 생화학, 대학교재, 생명과학, 자연과학, 생명과학, ",229,10.0,3.0,9788958813149
"뇌를 바꾼 공학, 공학을 바꾼 뇌",임창환,"과학, ","교양과학, 뇌과학, ",230,10.0,9.0,9791190116787
Brown 일반화학 세트,Theodore L. Brown 외,"과학, 과학, 대학교재, ","화학, 일반화학, 대학교재, 화학, 자연과학, 화학, ",231,10.0,5.0,9791158084196
"수학, 생각의 기술 UP",박종하,"과학, ","교양과학, 교양수학/수학이야기, ",232,9.44,13.0,9788934966159
이야기로 만나는 제주의 나무,이성권,"과학, ","교양과학, 교양식물, ",233,10.0,3.0,9791188806362
과학이 사랑에 대해 말해줄 수 있는 모든 것,애나 마친,"과학, 인문, ","교양과학, 과학이야기, 심리학, 교양심리, ",234,9.5,36.0,9791167740793
맛의 원리,최낙언,"과학, ","교양과학, 뇌과학, ",235,10.0,1.0,9788970016290
여섯 번째 대멸종,엘리자베스 콜버트,"과학, 정치/사회, ","교양과학, 과학이야기, 사회문제/복지, 사회문제, ",236,10.0,19.0,9791165346003
날로 먹는 분자세포생물학,신인철,"과학, 과학, 대학교재, ","생물학, 분자생물학, 대학교재, 생명과학, 자연과학, 생명과학, ",237,10.0,2.0,9788931558982
