title,author,genre_1,genre_2,brank,rate,count,isbn
약관대 강당당 노무현,황이수,"정치/사회, 시/에세이, ","정치/외교, 정치가, 인물/자전적에세이, 정치가/법조인, ",905,0.0,,9788993632910
비교산업재산권법,공경식,"정치/사회, ","법학, 상법, ",906,0.0,,9791169910224
방문요양 바이블,브라보 시니어케어,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 사회복지, 대학교재, 사회학, 정치/사회/법, 사회학, ",907,0.0,,9791138817301
2023 공무상 재해보상실무,법률연구회,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 행정학, 대학교재, 행정학, 정치/사회/법, 행정학, ",908,0.0,,9788963765211
계속 가보겠습니다(10만 부 기념 스페셜 에디션),임은정,"정치/사회, ","사회학, 사회학일반, ",909,10.0,2.0,9791157062843
세계로 미래로 통일로,곽길섭,"정치/사회, ","국방/군사, 통일관련, ",910,0.0,,9791168367920
쟁점 행정법특강,김병기,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 행정법, 대학교재, 법학, 정치/사회/법, 법학, ",911,10.0,4.0,9791130344416
"문화 코드, 어떻게 읽을 것인가? 1: 문화연구의 이론과 실제",브라이언 롱허스트 외,"정치/사회, ","사회학, 각국사회/문화, ",912,0.0,,9788946074408
공감의 비극,강준만,"정치/사회, ","정치/외교, 정치일반, ",913,9.79,11.0,9788959066827
혐오이론 2: 학제적 접근,심재웅 외,"정치/사회, ","사회학, 사회학일반, ",914,0.0,,9788946074200
현대사회와 미디어커뮤니케이션,한국언론정보학회,"정치/사회, ","언론/신문/방송, 언론이론, ",915,0.0,,9788946074392
"A에서 Z까지 스토킹, 데이트 폭력, 디지털 성범죄",신현덕,"정치/사회, ","사회문제/복지, 사회문제, ",916,0.0,,9791192369709
"나홀로소송, 당신도 승소 할 수 있다",이종섭,"정치/사회, ","법학, 소송/판례, ",917,10.0,2.0,9791192369716
복지사각지대 예방과 발굴,이용교,"정치/사회, ","사회문제/복지, 사회복지, ",918,0.0,,9788980072262
가상자산 판례백선: 민사·신청편,이정엽 외,"정치/사회, 정치/사회, 대학교재, ","법학, 민법, 대학교재, 법학, 정치/사회/법, 법학, ",919,0.0,,9791130343815
4차산업과 중국/중국인,한성환,"정치/사회, 경제/경영, 정치/사회, ","정치/외교, 각국정치, 각국경제, 중국경제, 정치/외교, 외교/국제관계, ",920,0.0,,9791138817776
판례행정법,신봉기 외,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 행정법, 대학교재, 법학, 정치/사회/법, 법학, ",921,10.0,2.0,9791167920942
"독일의 힘, 독일의 총리들 2",김황식,"정치/사회, 시/에세이, ","정치/외교, 정치가, 인물/자전적에세이, 정치가/법조인, ",922,0.0,,9788950907051
시진핑 신시대 왜 한국에 도전인가?,정덕구 외,"정치/사회, 정치/사회, ","정치/외교, 각국정치, 정치/외교, 외교/국제관계, ",923,0.0,,9788950933913
리담특허법 조문정리,임병웅,"정치/사회, ","법학, 상법, ",924,0.0,,9791169910163
신형사소송법,정웅석 외,"정치/사회, 정치/사회, 대학교재, ","법학, 소송/판례, 대학교재, 법학, 정치/사회/법, 법학, ",925,0.0,,9791130344065
주요 노동판례 행정해석집(2022),법무법인(유) 지평 노동그룹 외,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노동문제, 대학교재, 사회학, 정치/사회/법, 사회학, ",926,0.0,,9788970175379
로스쿨 노동법 해설,조용만 외,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노동문제, 대학교재, 사회학, 정치/사회/법, 사회학, ",927,10.0,3.0,9791158292102
범죄학 강의,김재민 외,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 경찰/경호, 대학교재, 법학, 정치/사회/법, 법학, ",928,0.0,,9791130317212
직업학,김병숙,"정치/사회, 정치/사회, 대학교재, ","사회학, 사회학이론, 대학교재, 사회학, 정치/사회/법, 사회학, ",929,0.0,,9791198213303
법학의 기초,최우정,"정치/사회, 정치/사회, 대학교재, ","법학, 법학일반, 대학교재, 법학, 정치/사회/법, 법학, ",930,0.0,,9791162881682
불신당하는 말,데버라 터크하이머,"정치/사회, ","사회학, 여성학/남성학, ",931,10.0,1.0,9791187064985
노인복지론,강용규 외,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노인복지, 대학교재, 사회학, 정치/사회/법, 사회학, ",944,0.0,,9791167252982
내 돈을 지켜주는 친절한 생활 속 법률 상식,곽상빈 외,"정치/사회, 경제/경영, ","법학, 법학일반, 경제일반, 경제상식/경제이야기, ",933,9.69,15.0,9788973435517
"섬으로 간 전쟁, 섬에서 만난 평화",김진환,"정치/사회, ","사회학, 사회학일반, ",934,0.0,,9788932923185
증거가 말하는 세월호 참사,박병우 외,"정치/사회, ","사회학, 사회학일반, ",935,0.0,,9791187572404
우리는 당신들이 불태우지 못한 마녀의 후손들이다,실비아 페데리치,"정치/사회, ","사회학, 여성학/남성학, ",936,0.0,,9788961953146
'팬덤 정치'라는 낙인,조은혜,"정치/사회, ","정치/외교, 정치일반, ",937,7.5,4.0,9791168730519
핵심정리 상법,문승진,"정치/사회, 정치/사회, 대학교재, ","법학, 상법, 대학교재, 법학, 정치/사회/법, 법학, ",938,10.0,1.0,9791162218679
700명 마을이 하나의 호텔로,시마다 슌페이,"정치/사회, ","사회학, 각국사회/문화, ",939,10.0,1.0,9791191290196
형법강론,이상돈,"정치/사회, 정치/사회, 대학교재, ","법학, 형법, 대학교재, 법학, 정치/사회/법, 법학, ",940,10.0,1.0,9791130343938
장애인복지론,이중엽,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 장애인복지, 대학교재, 사회학, 정치/사회/법, 사회학, ",941,0.0,,9791167252890
법경제학입문,오정일 외,"정치/사회, 정치/사회, 대학교재, ","법학, 법학일반, 대학교재, 법학, 정치/사회/법, 법학, ",942,10.0,1.0,9791130343419
사회복지 현장실습 세미나,최세영 외,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 사회복지, 대학교재, 사회학, 정치/사회/법, 사회학, ",943,10.0,2.0,9791193005033
지적재산권법,조영선,"정치/사회, ","법학, 상법, ",945,0.0,,9791130344225
로컬 콘텐츠와 지역재생,마스부치 토시유키,"정치/사회, ","행정/정책, 행정학, ",946,10.0,2.0,9791168560765
환경 문제와 국제관계,신연재,"정치/사회, 정치/사회, ","사회문제/복지, 사회문제, 정치/외교, 외교/국제관계, ",947,0.0,,9791167260185
방문요양센터 평가의 모든 것! 방문목욕편,스마일시니어 편집부,"정치/사회, 정치/사회, ","사회문제/복지, 사회복지, 사회문제/복지, 노인복지, ",948,0.0,,9791197714337
방문요양센터 평가의 모든 것! 방문요양편,스마일시니어 편집부,"정치/사회, 정치/사회, ","사회문제/복지, 사회복지, 사회문제/복지, 노인복지, ",949,0.0,,9791197714344
방문요양센터 창업의 모든 것!,스마일시니어 편집부,"정치/사회, 정치/사회, ","사회문제/복지, 사회복지, 사회문제/복지, 노인복지, ",950,0.0,,9791197714320
모두를 위한 영화는 있다,김헌식,"정치/사회, 예술/대중문화, ","사회문제/복지, 장애인복지, 영화, 영화이야기, ",851,0.0,,9791187685760
가짜뉴스 판독법,강세현,"정치/사회, ","정치/외교, 정치일반, ",852,10.0,3.0,9791192829920
행정구제법 판례연구,최진수,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 행정법, 대학교재, 법학, 정치/사회/법, 법학, ",853,0.0,,9791198272454
대통령 문재인의 5년 화보집 세트,더휴먼 편집부,"정치/사회, 시/에세이, ","정치/외교, 정치가, 인물/자전적에세이, 정치가/법조인, ",854,0.0,,9791164457267
알튀세르: 이론의 우회,그레고리 엘리어트,"정치/사회, ","정치/외교, 정치일반, ",855,0.0,,9788977285897
"위기 관리 2: 노상강도, 국가, 법과 질서",스튜어트 홀 외,"정치/사회, 정치/사회, 대학교재, ","사회학, 각국사회/문화, 대학교재, 사회학, 정치/사회/법, 사회학, ",856,0.0,,9791130310138
"위기 관리 1: 노상강도, 국가, 법과 질서",스튜어트 홀 외,"정치/사회, 정치/사회, 대학교재, ","사회학, 각국사회/문화, 대학교재, 사회학, 정치/사회/법, 사회학, ",857,0.0,,9791130310121
윤석열 스피치,투나미스 편집부,"정치/사회, 시/에세이, ","정치/외교, 정치가, 인물/자전적에세이, 정치가/법조인, ",858,10.0,1.0,9791190847810
오월의 정치사회학,곽송연,"정치/사회, ","정치/외교, 정치일반, ",859,10.0,3.0,9791168730588
원자력 X파일,이정윤,"정치/사회, 정치/사회, ","사회문제/복지, 사회문제, 정치/외교, 각국정치, ",860,0.0,,9788977469983
리담 상표법,박종태 외,"정치/사회, ","법학, 상법, ",861,10.0,1.0,9791169910286
한국 교육정책의 패러독스: 연구와 실제,신현석 외,"정치/사회, ","사회문제/복지, 사회문제, ",862,0.0,,9791165193898
전자증권법의 이해,박임출,"정치/사회, ","법학, 상법, ",863,0.0,,9791191812459
공법쟁송의 이론과 실무[I],최진수,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 행정법, 대학교재, 법학, 정치/사회/법, 법학, ",864,10.0,1.0,9791198272423
행정법 통합사례 연구,최진수,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 행정법, 대학교재, 법학, 정치/사회/법, 법학, ",865,10.0,1.0,9791198272416
논바이너리 마더,크리스 맬컴 벨크,"정치/사회, ","사회학, 젠더, ",866,10.0,4.0,9791192674605
민중사의 지평에서 민주주의를 다시 본다,역사문제연구소 민중사반 외,"정치/사회, 역사/문화, 역사/문화, 역사/문화, ","사회학, 사회사상, 동양사, 동양문화사, 한국사, 근현대사, 문화사, 동양문화사, ",867,0.0,,9791160688054
"남북한의 삶, 만남, 평화 이야기",임상순 외,"정치/사회, ","사회학, 각국사회/문화, ",868,0.0,,9791130317441
일본의 정당정치는 왜 무너졌을까,미쿠리야 다카시,"정치/사회, ","정치/외교, 각국정치, ",869,10.0,2.0,9791159057533
"실무가가 쓴, 채무자의 재산조사·찾는 법",윤명철,"정치/사회, ","법학, 소송/판례, ",870,5.5,3.0,9788958214205
뉴욕타임스 읽어주는 여자,박세정,"정치/사회, ","언론/신문/방송, 언론이론, ",871,10.0,4.0,9788965293439
물건이 아니다,박주연,"정치/사회, ","사회문제/복지, 사회문제, ",872,10.0,15.0,9791169091060
2022 노동판례리뷰,남궁준 외,"정치/사회, 정치/사회, ","정부간행물, 사회문제/복지, 노동문제, ",873,0.0,,9791126006328
주제별 형사판례정리 3(추록),신관악 민사법학회,"정치/사회, 정치/사회, 대학교재, ","법학, 형법, 대학교재, 법학, 정치/사회/법, 법학, ",874,6.25,2.0,9791188946853
"유튜브, 온라인 매체와 참여 문화",진 버지스 외,"정치/사회, ","사회학, 미래학, ",875,0.0,,9788946074446
노인교육론,김미자 외,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노인복지, 대학교재, 사회학, 정치/사회/법, 사회학, ",876,0.0,,9791163285113
더 스트롱맨,기디언 래크먼,"정치/사회, ","정치/외교, 외교/국제관계, ",877,10.0,2.0,9791169257497
"미디어, 종교로 상상하다",박진규,"정치/사회, 종교, ","언론/신문/방송, 언론이론, 종교일반, 종교철학, ",878,0.0,,9791192090177
"자동차관리법: 법령, 시행령, 시행규칙",해광 편집부,"정치/사회, 정치/사회, 정치/사회, 대학교재, 대학교재, ","법학, 법학일반, 법학, 법학일반, 대학교재, 법학, 정치/사회/법, 법학, 전문사전, 법전, ",879,0.0,,9791168814080
결혼 해방일지,이림,"정치/사회, 시/에세이, ","사회문제/복지, 사회문제, 나라별 에세이, 한국에세이, ",880,10.0,10.0,9791198253897
노동법 이론과 실무,박도하,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노동문제, 대학교재, 사회학, 정치/사회/법, 사회학, ",881,0.0,,9788958214199
노동법사례연습,하경효,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노동문제, 대학교재, 사회학, 정치/사회/법, 사회학, ",882,0.0,,9791130344409
몰락의 길,탁길용,"정치/사회, ","정치/외교, 정치일반, ",883,0.0,,9791164871148
한국 생명운동과 문명전환,주요섭,"정치/사회, ","사회문제/복지, 사회문제, ",884,0.0,,9791197145575
소리쳐! 꿈과 희망,이두해,"정치/사회, ","사회학, 사회학일반, ",885,10.0,2.0,9791197372070
이태원 참사,이동규,"정치/사회, ","사회학, 사회학일반, ",886,0.0,,9791198195494
국가를 당사자로 하는 계약법(2023),원기술 편집부,"정치/사회, 정치/사회, 대학교재, ","법학, 헌법, 대학교재, 법학, 정치/사회/법, 법학, ",887,0.0,,9788974014278
법률실무가를 위한 공탁법 실무,김덕원,"정치/사회, ","법학, 민법, ",888,0.0,,9788963466224
가족을 폐지하라,소피 루이스,"정치/사회, ","사회학, 사회학일반, ",889,0.0,,9791192988023
집단 노동법 실무,최영우,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노동문제, 대학교재, 사회학, 정치/사회/법, 사회학, ",890,0.0,,9788970175386
2023 상법세무회계실무,이항수,"정치/사회, 정치/사회, 대학교재, ","법학, 상법, 대학교재, 법학, 정치/사회/법, 법학, ",891,0.0,,9791191980134
게임이 세상을 바꾸는 방법,제인 맥고니걸,"정치/사회, ","사회학, 사회학일반, ",892,10.0,10.0,9788925576671
식민지조선과 법사상,김창록,"정치/사회, ","법학, 법학일반, ",893,0.0,,9788928518418
사진으로 보고 배우는 중국 문화,김상균 외,"정치/사회, 역사/문화, 역사/문화, ","사회학, 각국사회/문화, 동양사, 중국사, 문화사, 중국문화사, ",894,0.0,,9791157688692
나만의 책 만들기,마이크 외,"정치/사회, ","언론/신문/방송, 출판, ",895,10.0,2.0,9791198223227
전쟁론,카를 폰 클라우제비츠,"정치/사회, ","국방/군사, 전쟁/전쟁사, ",804,9.25,13.0,9788970131245
더블린 서신,목헌,"정치/사회, ","정치/외교, 각국정치, ",897,0.0,,9791195045839
신좌파,아인 랜드 외,"정치/사회, ","정치/외교, 정치사상, ",898,10.0,2.0,9788970871462
"숲, 숲으로 가자",윤영균,"정치/사회, ","사회학, 사회학일반, ",899,0.0,,9788998790837
가족법정론(2023),박수곤 외,"정치/사회, 정치/사회, 대학교재, ","법학, 민법, 대학교재, 법학, 정치/사회/법, 법학, ",900,0.0,,9791158248833
한국전쟁,정병준,"정치/사회, ","국방/군사, 한국전쟁, ",797,9.17,8.0,9788971992418
노동의 종말,제러미 리프킨,"정치/사회, ","사회문제/복지, 노동문제, ",802,8.99,93.0,9788937425363
대화,리영희,"정치/사회, ","사회학, 사회사상, ",803,9.5,27.0,9788935655540
물질문명과 자본주의 3-1: 세계의 시간(상),페르낭 브로델,"정치/사회, 역사/문화, ","사회학, 사회사상, 서양사, 서양사일반, ",805,9.31,12.0,9788972910879
이갈리아의 딸들,게르드 브란튼베르그,"정치/사회, ","사회학, 여성학/남성학, ",806,9.44,209.0,9788982730009
GS 미카미 극락대작전!! 23(완결),Takashi Shiina,"만화, ","SF/판타지, ",807,9.55,28.0,9791169189286
이번에는 죽고 싶지 않은 바다표범 씨 1,Yukiko Uozumi,"만화, ","로맨스만화, ",808,10.0,3.0,9791169189705
이제는 알아야 할 저작권법,정지우 외,"정치/사회, ","법학, 상법, ",809,0.0,,9791197826948
분리수거부터 인공위성까지,김용만,"정치/사회, ","행정/정책, 행정학, ",810,10.0,2.0,9791188740284
국가정보(상),한희원,"정치/사회, ","국방/군사, 한국안보, ",811,0.0,,9788958214229
권력과 진보,대런 애쓰모글루 외,"정치/사회, ","사회학, 사회학일반, ",812,0.0,,9791193166147
"미디어, 디지털 세상을 잇다",주형일,"정치/사회, 정치/사회, ","사회학, 미래학, 언론/신문/방송, 언론이론, ",813,0.0,,9788987527918
범죄 시그널,데이비드 기븐스,"정치/사회, ","사회문제/복지, 사회문제, ",814,10.0,1.0,9791197040573
파시스트 거짓말의 역사,페데리코 핀첼스타인,"정치/사회, ","사회학, 사회학일반, ",815,0.0,,9791168261051
김두황 평전,홍기원,"정치/사회, ","사회학, 사회학일반, ",816,0.0,,9791197888564
인공지능법 총론,인하대학교 법학연구소 AI·데이터법 센터,"정치/사회, 정치/사회, 대학교재, ","법학, 헌법, 대학교재, 법학, 정치/사회/법, 법학, ",817,0.0,,9791166842092
정책학원론,정정길 외,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 정책학, 대학교재, 행정학, 정치/사회/법, 행정학, ",818,0.0,,9791198214812
2023 커뮤니케이션 핵심 이론,정인숙 외,"정치/사회, ","언론/신문/방송, 언론이론, ",819,0.0,,9791128863158
사각지대에서 울고 있는 아이들,김지은,"정치/사회, 정치/사회, ","사회문제/복지, 사회문제, 사회문제/복지, 아동복지, ",820,0.0,,9791167851413
상가건물 임대차보호법 (약칭 : 상가임대차법),KDS 편집부,"정치/사회, 정치/사회, 대학교재, ","법학, 민법, 대학교재, 법학, 정치/사회/법, 법학, ",821,0.0,,9791198324375
"북한 사회 변화의 동력, 장마당 세대",김기연,"정치/사회, ","사회학, 각국사회/문화, ",822,0.0,,9791192292137
스토리텔링 범죄학 2: 유형 및 대책,정진성 외,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 경찰/경호, 대학교재, 법학, 정치/사회/법, 법학, ",823,10.0,1.0,9791192404479
낭비 없는 세상,론 고넨,"정치/사회, ","사회문제/복지, 사회문제, ",824,0.0,,9788986022735
북핵위기 30년,전봉근,"정치/사회, 정치/사회, 정치/사회, 대학교재, ","국방/군사, 남북관계, 정치/외교, 외교/국제관계, 대학교재, 정치학, 정치/사회/법, 정치학, ",825,0.0,,9791161930671
나는 지구가 아프다,니콜라이 슐츠,"정치/사회, ","사회문제/복지, 사회문제, ",826,0.0,,9791190944700
소리 없는 세상 이해하기,안일남,"정치/사회, ","사회문제/복지, 장애인복지, ",827,0.0,,9788986767582
세상을 바꾼 명연설: 정치 편,정인성,"정치/사회, 자기계발, ","사회문제/복지, 사회문제, 화술/협상, 연설/스피치, ",828,0.0,,9791187229643
강원도 분권으로 새 시대를 연다,현진권 외,"정치/사회, ","행정/정책, 행정학, ",829,0.0,,9788978641234
중일표류,모리 가즈코,"정치/사회, 경제/경영, ","정치/외교, 각국정치, 경제이론, 정치경제학, ",830,0.0,,9788946074477
주거공익법제연구,김경목 외,"정치/사회, 정치/사회, 대학교재, ","법학, 법학일반, 대학교재, 법학, 정치/사회/법, 법학, ",831,0.0,,9788949967059
김정은 시대 연구 2,박경순,"정치/사회, ","정치/외교, 각국정치, ",832,0.0,,9791191593129
함께 살 수 있을까,김고은,"정치/사회, ","사회학, 사회학일반, ",833,0.0,,9791192128344
"지방공기업법 : 법령, 시행령, 시행규칙",해광 편집부,"정치/사회, 정치/사회, 정치/사회, 대학교재, 대학교재, ","법학, 상법, 법학, 법학일반, 대학교재, 법학, 정치/사회/법, 법학, 전문사전, 법전, ",834,0.0,,9791168814615
미르의 공장 일지,김경민,"정치/사회, ","사회문제/복지, 노동문제, ",835,7.5,3.0,9791186452936
미치도록 눈부시던,강희진 외,"정치/사회, 정치/사회, ","사회학, 여성학/남성학, 사회문제/복지, 시민사회, ",836,0.0,,9791187342366
데이터법의 신지평,인하대학교 법학연구소 AI·데이터법 센터 외,"정치/사회, 정치/사회, 대학교재, ","법학, 헌법, 대학교재, 법학, 정치/사회/법, 법학, ",837,0.0,,9791166842085
독일 민법전: 가족법,오종근 외,"정치/사회, ","법학, 국제법, ",838,0.0,,9791130344034
미드웨이 해전과 나,노먼 잭 클리스 외,"정치/사회, 역사/문화, ","국방/군사, 전쟁/전쟁사, 서양사, 미국사, ",839,0.0,,9788933708217
원서발췌 현대 영국의 산업공황,미하일 투간바라놉스키,"정치/사회, 경제/경영, ","사회학, 사회사상, 경제이론, 정치경제학, ",840,10.0,1.0,9791128867170
리담 특허법 판례,임병웅,"정치/사회, ","법학, 상법, ",841,10.0,1.0,9791169910347
노사협의회 운영 매뉴얼,고용노동부,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 노동문제, 대학교재, 사회학, 정치/사회/법, 사회학, ",842,0.0,,9791129047847
지역 매니지먼트 효과와 재원,모리기념재단 외,"정치/사회, 경제/경영, 기술/공학, ","행정/정책, 행정학, 경제실무, 지역경제, 환경/소방/도시/조경, 도시, ",843,0.0,,9791188602605
대 전환기 출범한 윤석열 정부의 외교정책,이강국,"정치/사회, ","정치/외교, 외교/국제관계, ",844,10.0,1.0,9791190703697
일본만 모르는 일본 이야기,타니모토 마유미,"정치/사회, ","사회학, 각국사회/문화, ",845,10.0,1.0,9791197540134
보험전문변호사의 보험소송,김계환 외,"정치/사회, ","법학, 상법, ",846,10.0,1.0,9791138819589
현대 사회사상의 궤적,비판사회학회,"정치/사회, ","사회학, 사회사상, ",847,0.0,,9788977288409
마을을 키우는 아이들,모리야마 마도카,"정치/사회, ","사회학, 사회학일반, ",848,0.0,,9791198181220
정치학적 계몽,서영조,"정치/사회, 정치/사회, 대학교재, ","정치/외교, 정치이론, 대학교재, 정치학, 정치/사회/법, 정치학, ",849,10.0,1.0,9791196786045
웨이크,리베카 홀,"정치/사회, ","사회학, 여성학/남성학, ",850,0.0,,9788958208280
판결 VS 판결,김용국,"정치/사회, ","법학, 법학일반, ",751,6.56,5.0,9788957692875
피스 메이커,임동원,"정치/사회, 정치/사회, ","국방/군사, 남북관계, 정치/외교, 각국정치, ",752,8.33,2.0,9788936485979
법의 정신,몽테스키외,"정치/사회, ","법학, 법학일반, ",753,9.02,42.0,9788931009507
성찰적 사회학으로의 초대,피에르 부르디외 외,"정치/사회, ","정치/외교, 정치일반, ",754,10.0,2.0,9788976827869
판문점 체제의 기원,김학재,"정치/사회, ","국방/군사, 남북관계, ",755,10.0,1.0,9788964372265
13가지 죽음,이준일,"정치/사회, 정치/사회, ","법학, 법학일반, 법학, 법학일반, ",756,10.0,2.0,9788994655369
"대중문화 비평, 한 권으로 끝내기",아서 아사 버거,"정치/사회, 정치/사회, 대학교재, ","사회학, 사회문화, 대학교재, 사회학, 정치/사회/법, 사회학, ",757,10.0,2.0,9791130435091
물질문명과 자본주의 3-2: 세계의 시간(하),페르낭 브로델,"정치/사회, 역사/문화, ","사회학, 사회사상, 서양사, 서양사일반, ",758,9.76,12.0,9788972910886
재미있는 법률여행 3: 형법,한기찬,"정치/사회, 정치/사회, ","법학, 법학일반, 법학, 형법, ",759,9.55,14.0,9788934969327
재미있는 법률여행 5: 민사소송법,한기찬,"정치/사회, ","법학, 법학일반, ",760,9.29,21.0,9788934969341
근거이론 분석의 기초,Bamey G. Glaser,"정치/사회, 정치/사회, 대학교재, ","사회문제/복지, 사회복지, 대학교재, 사회학, 정치/사회/법, 사회학, ",761,6.25,2.0,9788999704727
스펙타클의 사회,기 드보르,"정치/사회, ","사회학, 사회학일반, ",762,9.17,6.0,9791185136097
시골빵집에서 자본론을 굽다,와타나베 이타루,"정치/사회, 정치/사회, ","사회학, 사회사상, 사회문제/복지, 노동문제, ",763,8.85,79.0,9788994418735
운명의 1도,에드워드 L. 로우니,"정치/사회, 역사/문화, ","국방/군사, 한국전쟁, 한국사, 근현대사, ",764,8.75,2.0,9788996553656
제1차 세계대전,피터 심킨스 외,"정치/사회, ","국방/군사, 전쟁/전쟁사, ",765,9.89,13.0,9788992326339
우리는 모두 집을 떠난다,김현미,"정치/사회, ","사회학, 각국사회/문화, ",766,8.57,4.0,9788971995914
촘스키 누가 무엇으로 세상을 지배하는가,노엄 촘스키,"정치/사회, 인문, ","사회학, 사회학일반, 언어학, 언어학일반, ",767,9.74,10.0,9788959402687
민법총칙: 민법강의 1,곽윤직 외,"정치/사회, 정치/사회, 대학교재, ","법학, 민법, 대학교재, 법학, 정치/사회/법, 법학, ",768,8.6,14.0,9791130325194
이지메의 구조,나이토 아사오,"정치/사회, 정치/사회, ","사회문제/복지, 사회문제, 사회문제/복지, 사회문제, ",769,0.0,,9788991087606
젊은 변호사의 고백,김남희,"정치/사회, 정치/사회, ","법학, 법학일반, 사회학, 사회학일반, ",770,7.5,1.0,9788963705125
진흙 속의 호랑이 세트,오토 카리우스,"정치/사회, ","국방/군사, 국방/군사일반, ",771,8.64,9.0,9788960522251
세계외교사,김용구,"정치/사회, 정치/사회, 대학교재, ","정치/외교, 외교/국제관계, 대학교재, 정치학, 정치/사회/법, 정치학, ",772,9.68,24.0,9788952113832
노동의 배신,바버라 에런라이크,"정치/사회, 정치/사회, ","사회학, 사회학일반, 사회문제/복지, 노동문제, ",773,9.25,16.0,9788960512184
3차 산업혁명,제러미 리프킨,"정치/사회, ","사회학, 사회학일반, ",774,9.17,11.0,9788937484667
분단의 히스테리,홍석률,"정치/사회, 정치/사회, 정치/사회, 대학교재, ","정치/외교, 외교/국제관계, 국방/군사, 남북관계, 대학교재, 정치학, 정치/사회/법, 정치학, ",775,0.0,,9788936482602
유한계급론,소스타인 베블런,"정치/사회, ","사회학, 사회학이론, ",390,9.4,14.0,9788931011364
백설공주는 왜 자꾸 문을 열어 줄까,박현희,"정치/사회, 인문, ","사회학, 사회학일반, 인문학일반, 인문교양, ",777,8.81,30.0,9788958073345
존 로빈스의 인생혁명,존 로빈스,"정치/사회, ","사회학, 사회학일반, ",778,8.41,21.0,9788952762276
정부기업관계론,김정렬 외,"정치/사회, 정치/사회, 대학교재, ","행정/정책, 정책학, 대학교재, 행정학, 정치/사회/법, 행정학, ",779,0.0,,9788976443618
체 게바라 평전,장 코르미에,"정치/사회, 시/에세이, 시/에세이, ","사회학, 사회사상, 인물/자전적에세이, 사회운동가, 시/에세이문고, 시/에세이문고 일반, ",780,8.47,125.0,9788939205109
존 로빈스의 100세 혁명,존 로빈스,"정치/사회, 건강, ","사회학, 사회학일반, 건강일반, 건강이야기, ",781,9.17,5.0,9788952760869
김일성과 박헌영 그리고 여운형,박병엽 구술,"정치/사회, ","정치/외교, 각국정치, ",782,10.0,5.0,9788959333943
민주화 이후의 민주주의,최장집,"정치/사회, ","사회학, 사회사상, ",783,9.77,36.0,9788964371169
노회찬의 약속,노회찬,"정치/사회, 시/에세이, ","정치/외교, 정치가, 인물/자전적에세이, 정치가/법조인, ",784,10.0,13.0,9788994340029
감정 자본주의,에바 일루즈,"정치/사회, 경제/경영, ","사회학, 각국사회/문화, 경제이론, 자본론, ",785,9.38,5.0,9788971993828
민주주의의 모델들,데이비드 헬드,"정치/사회, ","사회학, 사회사상, ",786,9.29,7.0,9788964371114
공화주의,모리치오 비롤리,"정치/사회, 정치/사회, 대학교재, ","정치/외교, 정치사상, 대학교재, 정치학, 정치/사회/법, 정치학, ",413,9.78,19.0,9788974181987
사회적 삶의 에너지,랜들 콜린스,"정치/사회, 정치/사회, 대학교재, ","사회학, 사회학이론, 대학교재, 사회학, 정치/사회/법, 사회학, ",788,7.5,1.0,9788946041417
국제분쟁의 이해: 이론과 역사,조지프 나이,"정치/사회, 정치/사회, 대학교재, ","정치/외교, 외교/국제관계, 대학교재, 정치학, 정치/사회/법, 정치학, ",789,10.0,2.0,9788946051737
이타적 인간의 출현,최정규,"정치/사회, 역사/문화, ","사회학, 사회학일반, 역사일반, 인류학, ",790,9.44,12.0,9788990024954
우리는 결코 근대인이었던 적이 없다,브뤼노 라투르,"정치/사회, ","사회학, 사회학일반, ",791,9.78,13.0,9788961950169
유러피언 드림,제러미 리프킨,"정치/사회, ","사회학, 미래학, ",792,9.68,30.0,9788937425356
콜디스트 윈터: 한국전쟁의 감추어진 역사,데이비드 핼버스탬,"정치/사회, 역사/문화, ","국방/군사, 한국전쟁, 한국사, 근현대사, ",793,9.12,11.0,9788952211552
한국 민족주의의 계보와 정치,신기욱,"정치/사회, ","정치/외교, 각국정치, ",794,10.0,1.0,9788936482411
그림자 정부: 미래사회편,이리유카바 최,"정치/사회, 정치/사회, ","사회학, 사회학일반, 정치/외교, 정치일반, ",795,9.17,6.0,9788973379606
